Entity,Code,Date,daily_vaccinations
Florida,,1/31/2021,59262
Florida,,2/1/2021,65798
Florida,,2/2/2021,67522
Florida,,2/3/2021,71525
Florida,,2/4/2021,73786
Florida,,2/5/2021,66357
Florida,,2/6/2021,70806
Florida,,2/7/2021,92557
Florida,,2/8/2021,86021
Florida,,2/9/2021,97594
Florida,,2/10/2021,100338
Florida,,2/11/2021,104854
Florida,,2/12/2021,136471
Florida,,2/13/2021,137942
Florida,,2/14/2021,122904
Florida,,2/15/2021,132271
Florida,,2/16/2021,123957
Florida,,2/17/2021,123862
Florida,,2/18/2021,123071
Florida,,2/19/2021,140344
Florida,,2/20/2021,122067
Florida,,2/21/2021,131314
Florida,,2/22/2021,122457
Florida,,2/23/2021,115287
Florida,,2/24/2021,114305
Florida,,2/25/2021,112282
Florida,,2/26/2021,72297
Florida,,2/27/2021,88065
Florida,,2/28/2021,93910
Florida,,3/1/2021,93905
Florida,,3/2/2021,95984
Florida,,3/3/2021,94949
Florida,,3/4/2021,101286
Florida,,3/5/2021,106303
Florida,,3/6/2021,123715
Florida,,3/7/2021,122290
Florida,,3/8/2021,122410
Florida,,3/9/2021,126219
Florida,,3/10/2021,128975
Florida,,3/11/2021,145410
Florida,,3/12/2021,166386
Florida,,3/13/2021,188491
Florida,,3/14/2021,172548
Georgia,GEO,1/13/2021,28185
Georgia,GEO,1/14/2021,30367
Georgia,GEO,1/15/2021,20245
Georgia,GEO,1/16/2021,20248
Georgia,GEO,1/17/2021,20250
Georgia,GEO,1/18/2021,20251
Georgia,GEO,1/19/2021,20252
Georgia,GEO,1/20/2021,28327
Georgia,GEO,1/21/2021,31794
Georgia,GEO,1/22/2021,53169
Georgia,GEO,1/23/2021,50358
Georgia,GEO,1/24/2021,47464
Georgia,GEO,1/25/2021,44570
Georgia,GEO,1/26/2021,50893
Georgia,GEO,1/27/2021,45117
Georgia,GEO,1/28/2021,44336
Georgia,GEO,1/29/2021,29544
Georgia,GEO,1/30/2021,36097
Georgia,GEO,1/31/2021,43160
Georgia,GEO,2/1/2021,46636
Georgia,GEO,2/2/2021,38782
Georgia,GEO,2/3/2021,37453
Georgia,GEO,2/4/2021,34833
Georgia,GEO,2/5/2021,34476
Georgia,GEO,2/6/2021,34588
Georgia,GEO,2/7/2021,34263
Georgia,GEO,2/8/2021,33889
Georgia,GEO,2/9/2021,34269
Georgia,GEO,2/10/2021,35545
Georgia,GEO,2/11/2021,37854
Georgia,GEO,2/12/2021,31628
Georgia,GEO,2/13/2021,32847
Georgia,GEO,2/14/2021,41671
Georgia,GEO,2/15/2021,41120
Georgia,GEO,2/16/2021,41927
Georgia,GEO,2/17/2021,35656
Georgia,GEO,2/18/2021,42314
Georgia,GEO,2/19/2021,63968
Georgia,GEO,2/20/2021,65423
Georgia,GEO,2/21/2021,59020
Georgia,GEO,2/22/2021,59729
Georgia,GEO,2/23/2021,58141
